id,thematic_lot,title,subtheme,subsubtheme,download_url
13550,EMODnet Chemistry,Water body dissolved oxygen concentration masked using relative error threshold 0.5,Eutrophication (by sea regions),Northeast Atlantic Ocean,https://ec.oceanbrowser.net/data/emodnet-domains/By_sea_regions/Northeast_Atlantic_Ocean/Water_body_dissolved_oxygen_concentration.4Danl.nc
13555,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.3,Eutrophication (by sea regions),Northeast Atlantic Ocean,https://ec.oceanbrowser.net/data/emodnet-domains/By_sea_regions/Northeast_Atlantic_Ocean/Water_body_phosphate.4Danl.nc
13554,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.5,Eutrophication (by sea regions),Northeast Atlantic Ocean,https://ec.oceanbrowser.net/data/emodnet-domains/By_sea_regions/Northeast_Atlantic_Ocean/Water_body_phosphate.4Danl.nc
13559,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.3,Eutrophication (by sea regions),Northeast Atlantic Ocean,https://ec.oceanbrowser.net/data/emodnet-domains/By_sea_regions/Northeast_Atlantic_Ocean/Water_body_silicate.4Danl.nc
13558,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.5,Eutrophication (by sea regions),Northeast Atlantic Ocean,https://ec.oceanbrowser.net/data/emodnet-domains/By_sea_regions/Northeast_Atlantic_Ocean/Water_body_silicate.4Danl.nc
13564,EMODnet Chemistry,Deepest values of Water body chlorophyll-a,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_chlorophyll-a.nc
13568,EMODnet Chemistry,Deepest values of Water body dissolved inorganic nitrogen,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_dissolved_inorganic_nitrogen.nc
13572,EMODnet Chemistry,Deepest values of Water body dissolved oxygen concentration,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_dissolved_oxygen_concentration.nc
13576,EMODnet Chemistry,Deepest values of Water body phosphate,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_phosphate.nc
13580,EMODnet Chemistry,Deepest values of Water body silicate,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_silicate.nc
13565,EMODnet Chemistry,Relative error of Water body chlorophyll-a,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_chlorophyll-a.nc
13569,EMODnet Chemistry,Relative error of Water body dissolved inorganic nitrogen,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_dissolved_inorganic_nitrogen.nc
13573,EMODnet Chemistry,Relative error of Water body dissolved oxygen concentration,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_dissolved_oxygen_concentration.nc
13577,EMODnet Chemistry,Relative error of Water body phosphate,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_phosphate.nc
13581,EMODnet Chemistry,Relative error of Water body silicate,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_silicate.nc
13562,EMODnet Chemistry,Water body chlorophyll-a masked using relative error threshold 0.3,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_chlorophyll-a.nc
13563,EMODnet Chemistry,Water body chlorophyll-a masked using relative error threshold 0.5,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_chlorophyll-a.nc
13566,EMODnet Chemistry,Water body dissolved inorganic nitrogen masked using relative error threshold 0.3,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_dissolved_inorganic_nitrogen.nc
13567,EMODnet Chemistry,Water body dissolved inorganic nitrogen masked using relative error threshold 0.5,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_dissolved_inorganic_nitrogen.nc
13570,EMODnet Chemistry,Water body dissolved oxygen concentration masked using relative error threshold 0.3,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_dissolved_oxygen_concentration.nc
13571,EMODnet Chemistry,Water body dissolved oxygen concentration masked using relative error threshold 0.5,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_dissolved_oxygen_concentration.nc
13574,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.3,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_phosphate.nc
13575,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.5,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_phosphate.nc
13578,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.3,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_silicate.nc
13579,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.5,Eutrophication (coastal regions),Baltic Sea - Gulf of Riga,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Baltic_Sea_-_Gulf_of_Riga/Water_body_silicate.nc
13584,EMODnet Chemistry,Deepest values of Water body chlorophyll-a,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_chlorophyll-a.nc
13588,EMODnet Chemistry,Deepest values of Water body dissolved inorganic nitrogen (DIN),Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_dissolved_inorganic_nitrogen.nc
13592,EMODnet Chemistry,Deepest values of Water body dissolved oxygen concentration,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_dissolved_oxygen_concentration.nc
13596,EMODnet Chemistry,Deepest values of Water body phosphate,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_phosphate.nc
13600,EMODnet Chemistry,Deepest values of Water body silicate,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_silicate.nc
13585,EMODnet Chemistry,Relative error of Water body chlorophyll-a,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_chlorophyll-a.nc
13589,EMODnet Chemistry,Relative error of Water body dissolved inorganic nitrogen (DIN),Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_dissolved_inorganic_nitrogen.nc
13593,EMODnet Chemistry,Relative error of Water body dissolved oxygen concentration,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_dissolved_oxygen_concentration.nc
13597,EMODnet Chemistry,Relative error of Water body phosphate,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_phosphate.nc
13601,EMODnet Chemistry,Relative error of Water body silicate,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_silicate.nc
13582,EMODnet Chemistry,Water body chlorophyll-a masked using relative error threshold 0.3,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_chlorophyll-a.nc
13583,EMODnet Chemistry,Water body chlorophyll-a masked using relative error threshold 0.5,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_chlorophyll-a.nc
13586,EMODnet Chemistry,Water body dissolved inorganic nitrogen (DIN) masked using relative error threshold 0.3,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_dissolved_inorganic_nitrogen.nc
13587,EMODnet Chemistry,Water body dissolved inorganic nitrogen (DIN) masked using relative error threshold 0.5,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_dissolved_inorganic_nitrogen.nc
13590,EMODnet Chemistry,Water body dissolved oxygen concentration masked using relative error threshold 0.3,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_dissolved_oxygen_concentration.nc
13591,EMODnet Chemistry,Water body dissolved oxygen concentration masked using relative error threshold 0.5,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_dissolved_oxygen_concentration.nc
13594,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.3,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_phosphate.nc
13595,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.5,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_phosphate.nc
13598,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.3,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_silicate.nc
13599,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.5,Eutrophication (coastal regions),Black Sea- Danube Delta,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Black_Sea-_Danube_Delta/Water_body_silicate.nc
13604,EMODnet Chemistry,Deepest values of Water body chlorophyll-a,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_chlorophyll-a.nc
13608,EMODnet Chemistry,Deepest values of Water body dissolved inorganic nitrogen (DIN),Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_dissolved_inorganic_nitrogen.nc
13612,EMODnet Chemistry,Deepest values of Water body dissolved oxygen concentration,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_dissolved_oxygen_concentration.nc
13616,EMODnet Chemistry,Deepest values of Water body phosphate,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_phosphate.nc
13620,EMODnet Chemistry,Deepest values of Water body silicate,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_silicate.nc
13605,EMODnet Chemistry,Relative error of Water body chlorophyll-a,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_chlorophyll-a.nc
13609,EMODnet Chemistry,Relative error of Water body dissolved inorganic nitrogen (DIN),Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_dissolved_inorganic_nitrogen.nc
13613,EMODnet Chemistry,Relative error of Water body dissolved oxygen concentration,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_dissolved_oxygen_concentration.nc
13617,EMODnet Chemistry,Relative error of Water body phosphate,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_phosphate.nc
13621,EMODnet Chemistry,Relative error of Water body silicate,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_silicate.nc
13602,EMODnet Chemistry,Water body chlorophyll-a masked using relative error threshold 0.3,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_chlorophyll-a.nc
13603,EMODnet Chemistry,Water body chlorophyll-a masked using relative error threshold 0.5,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_chlorophyll-a.nc
13606,EMODnet Chemistry,Water body dissolved inorganic nitrogen (DIN) masked using relative error threshold 0.3,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_dissolved_inorganic_nitrogen.nc
13607,EMODnet Chemistry,Water body dissolved inorganic nitrogen (DIN) masked using relative error threshold 0.5,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_dissolved_inorganic_nitrogen.nc
13610,EMODnet Chemistry,Water body dissolved oxygen concentration masked using relative error threshold 0.3,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_dissolved_oxygen_concentration.nc
13611,EMODnet Chemistry,Water body dissolved oxygen concentration masked using relative error threshold 0.5,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_dissolved_oxygen_concentration.nc
13614,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.3,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_phosphate.nc
13615,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.5,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_phosphate.nc
13618,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.3,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_silicate.nc
13619,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.5,Eutrophication (coastal regions),Mediterranean Sea - Po River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Mediterranean_Sea_-_Po_River/Water_body_silicate.nc
13624,EMODnet Chemistry,Deepest values of Water body chlorophyll-a,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_chlorophyll-a.nc
13628,EMODnet Chemistry,Deepest values of Water body dissolved inorganic nitrogen,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_dissolved_inorganic_nitrogen.nc
13632,EMODnet Chemistry,Deepest values of Water body dissolved oxygen concentration,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_dissolved_oxygen_concentration.nc
13636,EMODnet Chemistry,Deepest values of Water body phosphate,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_phosphate.nc
13640,EMODnet Chemistry,Deepest values of Water body silicate,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_silicate.nc
13625,EMODnet Chemistry,Relative error of Water body chlorophyll-a,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_chlorophyll-a.nc
13629,EMODnet Chemistry,Relative error of Water body dissolved inorganic nitrogen,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_dissolved_inorganic_nitrogen.nc
13633,EMODnet Chemistry,Relative error of Water body dissolved oxygen concentration,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_dissolved_oxygen_concentration.nc
13637,EMODnet Chemistry,Relative error of Water body phosphate,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_phosphate.nc
13641,EMODnet Chemistry,Relative error of Water body silicate,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_silicate.nc
13622,EMODnet Chemistry,Water body chlorophyll-a masked using relative error threshold 0.3,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_chlorophyll-a.nc
13623,EMODnet Chemistry,Water body chlorophyll-a masked using relative error threshold 0.5,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_chlorophyll-a.nc
13626,EMODnet Chemistry,Water body dissolved inorganic nitrogen masked using relative error threshold 0.3,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_dissolved_inorganic_nitrogen.nc
13627,EMODnet Chemistry,Water body dissolved inorganic nitrogen masked using relative error threshold 0.5,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_dissolved_inorganic_nitrogen.nc
13630,EMODnet Chemistry,Water body dissolved oxygen concentration masked using relative error threshold 0.3,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_dissolved_oxygen_concentration.nc
13631,EMODnet Chemistry,Water body dissolved oxygen concentration masked using relative error threshold 0.5,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_dissolved_oxygen_concentration.nc
13634,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.3,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_phosphate.nc
13635,EMODnet Chemistry,Water body phosphate masked using relative error threshold 0.5,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_phosphate.nc
13638,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.3,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_silicate.nc
13639,EMODnet Chemistry,Water body silicate masked using relative error threshold 0.5,Eutrophication (coastal regions),Northeast Atlantic Ocean - Loire River,https://ec.oceanbrowser.net/data/emodnet-domains/Coastal_areas/Northeast_Atlantic_Ocean_-_Loire_River/Water_body_silicate.nc
13186,EMODnet Chemistry,Depth [m] of the sigma-0=27.75 isopycnal,Eutrophication (depth and density layers),,https://emodnet-chemistry.webodv.awi.de/wms/odvtxt/Depth_at_sigma0-27_75.zip
13651,EMODnet Chemistry,Oxygen [umol/l] at Depth 20 m,Eutrophication (depth and density layers),,https://emodnet-chemistry.webodv.awi.de/wms/odvtxt/Oxygen_at_Depth-20m.zip
13650,EMODnet Chemistry,Oxygen [umol/l] on the sigma-0=27.75 isopycnal,Eutrophication (depth and density layers),,https://emodnet-chemistry.webodv.awi.de/wms/odvtxt/Oxygen_at_sigma0-27_75.zip
13652,EMODnet Chemistry,Phosphate [umol/l] at Depth 20 m,Eutrophication (depth and density layers),,https://emodnet-chemistry.webodv.awi.de/wms/odvtxt/Phosphate_at_Depth-20m.zip
13649,EMODnet Chemistry,Phosphate [umol/l] on the sigma-0=27.75 isopycnal,Eutrophication (depth and density layers),,https://emodnet-chemistry.webodv.awi.de/wms/odvtxt/Phosphate_at_sigma0-27_75.zip
13123,EMODnet Chemistry,Color of litter per net- other protocols,Micro Litter,Other specific protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_by_color_other.zip
13120,EMODnet Chemistry,Density per net normalized in grams per km²- other protocols,Micro Litter,Other specific protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_g_km2_other.zip
13119,EMODnet Chemistry,Density per net normalized per km²- other protocols,Micro Litter,Other specific protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_km2_other.zip
13121,EMODnet Chemistry,Density per net normalized per liter- other protocols,Micro Litter,Other specific protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_l_other.zip
13118,EMODnet Chemistry,Nets location & mesh size used- other protocols,Micro Litter,Other specific protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_location_other.zip
13139,EMODnet Chemistry,Size of litter per net- other protocols,Micro Litter,Other specific protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_by_size_other.zip
13138,EMODnet Chemistry,Type of litter per net- other protocols,Micro Litter,Other specific protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_by_type_other.zip
13115,EMODnet Chemistry,Color of litter per net- Research and monitoring protocols,Micro Litter,Research and monitoring protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_by_color_monitoring.zip
13111,EMODnet Chemistry,Density per net normalized in grams per km²- Research and monitoring protocols,Micro Litter,Research and monitoring protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_g_km2_monitoring.zip
13110,EMODnet Chemistry,Density per net normalized per km²- Research and monitoring protocols,Micro Litter,Research and monitoring protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_km2_monitoring.zip
13112,EMODnet Chemistry,Density per net normalized per liter- Research and monitoring protocols,Micro Litter,Research and monitoring protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_l_monitoring.zip
13109,EMODnet Chemistry,Nets location & mesh size used- Research and monitoring protocols,Micro Litter,Research and monitoring protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_location_monitoring.zip
13114,EMODnet Chemistry,Size of litter per net- Research and monitoring protocols,Micro Litter,Research and monitoring protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_by_size_monitoring.zip
13117,EMODnet Chemistry,Spatial distribution of litter density normalized per km²- Research and monitoring protocols,Micro Litter,Research and monitoring protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_spatialdistribution_totalabundance_30km.zip
13116,EMODnet Chemistry,Transparency of litter per net- Research and monitoring protocols,Micro Litter,Research and monitoring protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_by_transparency_monitoring.zip
13113,EMODnet Chemistry,Type of litter per net- Research and monitoring protocols,Micro Litter,Research and monitoring protocols,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/mlf_density_nb_by_type_monitoring.zip
12010,EMODnet Chemistry,Seabed Litter - Material categories percentage per year,Seafloor Litter,,https://sextant.ifremer.fr/sextant_data/EMODNET/CHEMISTRY/MARINE_LITTER/2023/sl_materialcategories.zip
